"","sub_id","parcel_001","parcel_002","parcel_003","parcel_004","parcel_005","parcel_006","parcel_007","parcel_008","parcel_009","parcel_010","parcel_011","parcel_012","parcel_013","parcel_014","parcel_015","parcel_016","parcel_017","parcel_018","parcel_019","parcel_020","parcel_021","parcel_022","parcel_023","parcel_024","parcel_025","parcel_026","parcel_027","parcel_028","parcel_029","parcel_030","parcel_031","parcel_032","parcel_033","parcel_034","parcel_035","parcel_036","parcel_037","parcel_038","parcel_039","parcel_040","parcel_041","parcel_042","parcel_043","parcel_044","parcel_045","parcel_046","parcel_047","parcel_048","parcel_049","parcel_050","parcel_051","parcel_052","parcel_053","parcel_054","parcel_055","parcel_056","parcel_057","parcel_058","parcel_059","parcel_060","parcel_061","parcel_062","parcel_063","parcel_064","parcel_065","parcel_066","parcel_067","parcel_068","parcel_069","parcel_070","parcel_071","parcel_072","parcel_073","parcel_074","parcel_075","parcel_076","parcel_077","parcel_078","parcel_079","parcel_080","parcel_081","parcel_082","parcel_083","parcel_084","parcel_085","parcel_086","parcel_087","parcel_088","parcel_089","parcel_090","parcel_091","parcel_092","parcel_093","parcel_094","parcel_095","parcel_096","parcel_097","parcel_098","parcel_099","parcel_100","parcel_101","parcel_102","parcel_103","parcel_104","parcel_105","parcel_106","parcel_107","parcel_108","parcel_109","parcel_110","parcel_111","parcel_112","parcel_113","parcel_114","parcel_115","parcel_116","parcel_117","parcel_118","parcel_119","parcel_120","parcel_121","parcel_122","parcel_123","parcel_124","parcel_125","parcel_126","parcel_127","parcel_128","parcel_129","parcel_130","parcel_131","parcel_132","parcel_133","parcel_134","parcel_135","parcel_136","parcel_137","parcel_138","parcel_139","parcel_140","parcel_141","parcel_142","parcel_143","parcel_144","parcel_145","parcel_146","parcel_147","parcel_148","parcel_149","parcel_150","parcel_151","parcel_152","parcel_153","parcel_154","parcel_155","parcel_156","parcel_157","parcel_158","parcel_159","parcel_160","parcel_161","parcel_162","parcel_163","parcel_164","parcel_165","parcel_166","parcel_167","parcel_168","parcel_169","parcel_170","parcel_171","parcel_172","parcel_173","parcel_174","parcel_175","parcel_176","parcel_177","parcel_178","parcel_179","parcel_180"
"32001","32001",1.2349,1.0538,1.2459,1.2867,1.2606,1.4325,1.239,1.026,1.1306,1.0659,1.0012,0.98756,1.2746,0.78403,1.1034,1.3577,1.249,1.2538,1.2523,1.3172,1.2467,1.3047,1.0831,0.55995,1.015,1.063,1.1076,1.0677,1.1023,1.1137,1.0525,0.75599,0.91027,1.0167,0.86366,1.1607,1.0977,0.87969,0.9541,0.94947,0.79848,1.206,1.1396,0.95303,1.0897,1.1697,1.2085,1.1314,1.2009,1.1639,1.1113,1.1271,0.95978,0.98106,0.95362,1.0971,0.87579,0.64828,0.90152,0.9436,0.6937,0.99043,1.2125,0.9937,0.8623,1.0818,1.1536,1.0649,1.1028,1.2113,1.1299,1.1596,0.99024,1.0849,0.9796,1.0279,1.1981,0.89782,0.9595,0.94868,1.0286,1.105,1.1389,1.0684,1.0893,1.1816,1.1396,0.92863,0.92343,0.97118,1.0892,0.94204,0.77373,0.96888,0.94371,1.0147,1.1913,0.89847,0.82059,0.88524,0.76861,0.63228,0.68364,0.61843,0.88123,0.98097,0.55703,0.82867,0.78831,0.78246,0.64854,0.86092,0.72912,0.791,0.93696,1.0305,0.94936,0.8591,0.73383,0.91455,1.0927,0.73815,0.87501,0.73846,1.0284,0.72373,1.0784,0.74952,1.0544,1.1127,0.71635,0.98373,1.0467,0.90767,0.96536,0.99299,1.1315,1.1539,1.0872,1.177,1.0936,1.1997,1.1801,1.0165,1.1556,1.2627,1.0587,1.0793,1.0738,1.0578,1.087,1.2292,0.92978,1.1199,0.99523,1.1294,1.0709,1.3132,1.352,1.2348,1.0173,0.82279,1.0663,0.59463,0.74044,0.68918,0.72267,0.64579,0.85598,1.0288,1.1924,0.76393,0.53943,0.64618,0.88692,0.88329,0.87672,0.59017,0.9786,0.84797
"32002","32002",1.0844,1.1489,1.2773,1.0969,1.2471,1.3291,1.1694,1.2741,1.3071,1.0945,1.0553,1.0222,1.2151,0.96423,1.1195,1.2143,1.1862,1.1171,1.1382,1.1967,1.1707,1.262,1.2176,0.87548,0.90621,1.0699,1.141,0.92195,1.1762,1.1985,1.0156,0.68614,1.0657,1.0448,1.0632,1.2409,1.1428,0.93673,1.2497,1.1782,0.96524,1.319,1.1063,1.1925,1.2022,1.0781,1.2952,1.1851,1.1948,1.209,1.3216,1.3294,1.1698,1.0654,1.3018,1.0137,0.87136,0.62822,0.86949,0.9374,0.85114,0.92596,1.0202,1.0016,0.9692,1.1859,1.1479,1.1393,1.0211,1.0168,1.1009,1.1581,1.194,0.9251,1.0638,1.0931,1.0588,1.0097,1.038,0.90365,1.0516,1.0719,1.1656,0.99834,1.1002,1.1395,1.1631,0.98831,1.0798,0.99296,1.1634,0.98393,0.62518,0.83253,1.0145,1.1275,1.1159,1.059,1.0119,0.94324,0.98915,0.88273,0.63919,0.66947,0.87037,0.71434,0.64864,0.82528,0.80505,0.85359,0.81456,0.73248,0.89104,0.86325,0.80252,1.1847,1.116,0.80044,0.71713,0.99044,0.76532,0.85535,0.8931,0.90951,1.0081,0.74452,0.96289,0.71023,1.0376,0.96557,0.7483,0.97946,1.1581,1.057,0.91031,1.1544,1.1661,1.1789,0.98143,1.024,1.1077,1.1339,1.1269,1.1294,1.1991,1.1992,1.0705,1.018,0.97183,1.1742,1.1308,1.182,0.80923,1.1207,1.0293,1.2165,1.1283,1.2363,1.1982,0.96533,1.0957,1.0335,0.96488,0.7185,0.79125,0.58953,0.57524,0.92423,0.74498,1.0448,1.1131,0.76393,0.61962,0.75143,0.99975,0.88154,1.1771,0.63051,1.0323,0.76111
"32003","32003",1.0601,1.2051,1.1292,0.99076,1.0384,1.1999,1.103,1.1561,1.1884,1.0856,1.0397,1.0736,1.1613,1.0091,1.0155,1.1725,1.1998,1.2965,1.2509,1.2333,1.3175,1.2108,1.2352,0.71853,1.0195,0.80939,1.0568,1.0609,1.0778,1.0375,1.1038,1.0265,1.1229,1.1064,1.0255,1.1107,1.1767,1.088,1.0753,1.0487,1.0082,1.2047,0.96564,0.9575,1.132,0.98925,1.2519,1.2069,1.1689,1.1553,1.1757,1.2329,1.1518,1.0471,1.1469,1.0414,0.99858,0.79245,0.97405,1.0243,1.0154,1.0236,1.0869,1.0978,1.0969,1.0958,1.0384,1.1401,1.0882,1.0725,1.0134,1.1052,1.125,1.0331,1.0248,1.1392,1.2078,1.0506,1.0268,1.021,1.058,1.0901,1.1579,1.2174,1.111,1.0986,1.1357,1.069,1.1715,1.0638,1.2143,1.19,0.48574,1.0281,0.99783,1.1652,1.0902,0.88202,1.0564,1.1646,0.99777,0.96288,0.70886,0.80637,1.0885,0.83733,0.7313,1.0712,1.023,0.66001,1.1234,0.87869,0.92211,1.0914,1.1013,1.2104,1.201,0.78598,0.84872,1.0147,0.98535,0.93415,0.91679,1.009,1.1823,0.68549,1.0998,1.0082,1.021,1.0475,0.59711,0.98019,1.2635,0.93512,0.89936,1.2643,1.1497,1.3281,1.1303,1.1306,1.1806,1.0998,1.206,1.1613,1.2173,1.2627,1.1751,1.119,1.1077,1.0669,1.0756,1.0921,0.85631,1.0373,1.0242,1.3012,1.2862,1.2398,1.2402,1.0757,1.0735,1.0046,1.1227,0.65824,0.90872,0.55646,0.78612,1.0864,0.95474,1.1169,1.1174,0.76393,0.59507,0.76005,1.0681,1.0431,1.1447,0.59634,1.047,0.90407
"32004","32004",0.86082,0.80715,0.99262,0.94874,1.0205,0.91796,1.0147,1.0151,0.98902,0.89685,0.97648,0.82727,0.83387,1.0534,1.0766,0.86076,0.92043,0.94004,0.7181,0.82049,0.81944,0.97235,0.87732,0.71504,0.90656,0.9069,1.013,0.96406,0.74657,0.93918,0.73098,1.0574,0.93561,1.0192,0.91366,0.93686,0.94125,0.91219,0.73848,1.0159,0.80253,0.90692,1.0493,0.67607,0.89019,0.87777,0.9658,0.99582,0.93551,0.97549,0.77435,0.92868,0.86103,0.76035,1.0451,0.92579,0.83954,0.90549,0.72744,0.96705,0.78472,0.85801,0.92111,1.0469,0.90855,0.76051,0.75324,0.9099,0.92004,0.7704,0.79393,1.0375,0.85604,0.95951,0.9939,0.83754,1.0712,1.0289,0.80728,0.92491,0.97198,1.0113,0.93753,0.84,1.0287,0.93339,0.96194,0.97839,0.94942,0.93391,0.99486,0.8084,0.82677,0.73709,0.91586,0.98531,0.89569,0.72748,0.81528,0.82057,0.7674,0.64981,0.8282,0.83336,0.84193,0.7179,0.62528,0.84858,0.76776,0.69113,0.86254,0.80997,0.7542,0.73218,0.75832,0.97823,0.93487,0.71715,0.74989,0.77274,0.73957,0.75197,0.8886,0.719,0.953,0.85218,0.82288,0.76195,0.77541,0.90763,0.70124,0.92314,0.93266,0.86325,0.65364,0.88956,0.89252,1.0269,0.86012,0.86497,0.87803,0.92527,0.91308,1.0139,1.0136,0.80791,0.8901,0.91214,0.95919,1.0127,0.9157,0.96048,0.69446,0.89368,0.80109,0.89729,0.89171,0.84106,0.87343,0.79268,1.0229,0.90237,0.81749,0.66434,0.83368,0.51248,0.56721,0.74417,0.8371,1.0297,0.97513,0.76393,0.66058,0.97948,0.81714,0.86527,0.90968,0.58197,0.77954,0.84508
"32007","32007",1.1952,0.93542,1.1473,1.1464,1.1841,1.2293,1.0406,1.0684,1.1318,1.0317,1.183,1.1454,1.1494,0.84364,1.2208,1.1814,1.1211,1.0982,1.0805,1.0402,1.0854,1.16,1.0916,0.62051,0.99456,1.2151,1.1606,1.0869,1.2284,1.2065,1.1637,0.73943,1.1019,1.0859,1.0521,1.0286,0.98735,0.98933,1.2076,0.92903,0.89856,1.1589,1.0746,1.1843,1.2076,1.1752,1.2248,1.0708,1.1768,1.2145,1.1427,1.0541,0.97603,1.1468,1.0537,1.0687,0.73599,0.47668,0.76254,0.93405,0.83059,0.94209,1.1634,1.0828,1.165,1.1745,1.2,1.3125,1.0759,1.177,1.1895,1.2312,1.1071,1.036,1.0724,1.1994,1.2078,1.129,1.068,1.1894,1.0943,1.259,1.1733,1.1992,1.1502,1.1899,1.23,1.1726,1.0857,1.2005,1.0362,1.0781,0.67602,0.93795,0.98452,1.0541,1.2553,1.1951,0.92968,0.97802,0.90162,0.75105,0.62134,0.88906,0.89415,0.74196,0.78693,0.88905,0.82165,0.67179,1.1435,0.83536,0.89173,0.86875,0.8526,1.0183,1.1349,0.85922,0.79631,0.93058,0.89727,0.803,1.0702,0.78409,0.94944,0.60959,0.93917,0.65321,0.80832,1.1672,0.78484,0.93586,1.2297,1.0291,0.92653,1.0514,1.1065,1.2004,1.0755,0.99598,0.95083,1.218,1.1173,1.1575,1.2225,1.1318,1.0057,1.2108,1.1421,1.184,1.2522,1.159,0.7155,0.73798,0.85602,1.0683,0.91679,1.097,1.0042,1.0019,1.1474,0.92386,0.93182,0.70677,0.68688,0.63517,0.72211,0.75754,0.91177,1.0865,1.2308,0.76393,0.56762,0.83934,1.0382,0.83053,1.0764,0.69007,1.0022,0.80113
"32008","32008",1.1411,0.9787,1.1152,1.1609,1.1803,1.1069,1.0623,1.1423,1.1569,1.0473,1.0196,1.0026,1.213,0.98911,1.1401,1.2028,1.0825,1.0555,1.0159,1.0571,1.0902,1.1657,1.0831,0.73101,1.1283,1.1187,1.0492,0.96923,1.1216,1.0845,1.0843,0.9038,1.0262,0.91149,0.8674,1.1155,0.96965,0.88927,1.1866,1.0535,0.87209,1.1008,1.0683,0.987,1.2309,1.1957,1.1844,0.95388,1.0232,1.0239,1.0726,1.0991,0.97742,0.82308,1.1492,0.99953,0.78202,0.65854,0.82764,0.98236,0.82993,1.0394,1.1559,0.98763,1.0519,1.0476,1.0468,0.98444,1.1375,1.1688,1.054,0.98376,1.0681,1.0939,1.0173,0.98823,1.066,1.115,1.0274,1.0293,1.0178,1.0986,0.99432,1.0044,0.97829,1.0458,1.0816,1.0025,0.88531,0.92827,1.0142,0.9623,0.7167,0.98133,0.85691,1.0043,1.1465,1.1707,1.0681,0.99595,0.91695,0.72517,0.7383,0.99963,0.86005,0.84105,0.81415,1.0252,0.90515,0.70455,0.92709,0.98271,1.0053,0.87433,0.76301,1.0887,0.91846,0.78495,0.78672,0.95111,0.8678,0.70882,0.90115,0.92887,1.0829,0.6252,1.0066,0.74398,0.91934,1.0134,0.81782,0.86994,1.0519,1.1328,0.94448,1.1095,1.186,1.0468,1.0023,1.0688,0.96307,1.0626,1.1042,0.9538,1.0781,1.0637,1.0287,1.1263,1.1886,1.1283,1.0846,1.0897,0.83795,0.62846,1.0007,1.1055,1.0361,1.0417,1.1508,0.81081,0.85601,0.95806,0.90202,0.80327,0.70304,0.82822,0.7652,0.80186,0.93983,0.92997,1.0739,0.76393,0.69463,0.86557,1.1471,0.97472,1.0683,0.69218,0.99453,0.90758
"32009","32009",1.1364,0.9148,0.95477,1.0904,0.99307,1.0346,1.0684,0.97594,0.96796,1.0388,1.0831,0.98152,1.0312,1.0459,1.2302,0.96219,1.0385,1.0577,0.91679,0.9743,0.96344,0.8597,0.99318,0.86607,1.1013,1.1889,1.1463,1.0821,1.26,1.1825,1.1214,0.93808,1.0939,1.1374,1.0776,1.072,1.0703,0.97896,1.1287,0.97355,0.99185,1.0295,1.2008,1.0514,1.216,1.1766,1.0988,0.99326,1.1219,1.0873,0.95893,0.85139,0.89842,1.0284,1.0495,1.0003,0.83322,0.78574,0.98588,1.0372,0.9489,1.1236,1.1783,1.0347,1.0737,1.1982,1.0891,1.1314,1.1819,1.17,1.1658,1.1832,1.1264,1.0934,1.1671,1.1513,1.1448,1.0949,1.0509,1.0823,1.0635,1.2161,1.124,1.153,1.1575,1.0928,1.1623,1.0078,1.1466,1.0436,1.1048,0.99239,0.92403,1.0728,0.93957,0.99995,1.0462,1.2102,0.99844,1.0415,0.89997,0.81114,0.8758,0.90872,0.94705,0.89242,0.89896,1.0496,0.97884,0.87571,0.9791,0.9419,0.98518,0.9053,0.93958,0.99818,0.92393,1.0307,0.98483,0.90312,0.99109,0.95917,1.0921,1.0142,0.9855,0.81295,0.9528,0.96287,0.92897,1.0776,0.92239,1.1819,1.1898,1.1856,1.0708,1.1098,1.0765,1.1003,0.91533,1.0272,1.0944,1.0633,1.0882,1.1527,1.0736,1.0033,0.99562,1.1541,1.1721,1.1935,1.228,1.0174,0.82725,0.82126,0.98284,0.94497,0.99348,0.96384,1.0462,0.86056,1.0901,1.0879,0.9155,0.79064,0.8494,0.76819,0.80796,0.83996,1.0744,1.1394,1.1748,0.76393,0.90239,0.95991,1.0183,1.0976,1.2101,0.81069,1.0698,0.95957
"32010","32010",1.1325,0.99014,1.2319,1.0904,1.1542,1.1898,1.1508,1.164,1.155,1.104,1.011,1.1207,1.1937,0.88925,1.1459,1.2239,1.1987,1.1364,1.0978,1.0615,1.0877,1.1862,1.1489,0.88088,0.98812,1.0403,1.1518,1.0054,1.145,1.2056,1.1055,0.7217,1.1014,1.0888,1.1027,1.0652,0.90702,0.94173,1.1498,1.0867,0.9964,1.1214,1.0627,1.1225,1.1333,1.0858,1.1767,1.1447,1.1356,1.1485,1.2302,1.081,0.99166,1.2067,1.1208,1.1092,0.75885,0.54339,0.881,1.0625,0.76297,1.1033,1.1027,1.0072,1.0652,0.97357,1.1057,1.1059,1.1152,1.2614,1.1032,1.0674,1.1142,1.0757,1.1036,0.95347,1.1205,1.1193,1.057,1.0423,1.0571,1.1188,1.1427,1.189,1.149,1.0721,1.0936,1.0871,0.93604,1.077,1.1028,0.94048,0.72089,0.90402,0.88579,1.0027,1.0976,1.0507,0.97499,1.1177,1.0279,0.91243,0.76679,0.93515,0.98607,0.8919,0.74591,1.122,0.90227,0.77315,0.99475,0.91554,0.96961,0.99462,0.94722,1.1214,1.0738,0.70559,0.87259,0.99187,0.88987,0.79357,0.92427,0.98666,1.0726,0.75388,1.0924,0.81663,1.0504,1.1026,0.68477,0.97254,1.0746,0.92725,0.95259,1.1115,1.0816,1.1576,1.0975,1.09,1.0548,1.178,1.2154,1.0087,1.1505,1.217,1.0583,1.0435,1.1607,1.19,1.1504,1.1831,0.83828,1.0335,0.97181,1.1972,1.1652,1.2079,1.1729,1.1879,1.0834,1.1124,1.056,0.60533,0.85193,0.7565,0.8401,0.963,0.96215,0.98447,1.2027,0.76393,0.67394,0.92673,1.0399,0.97288,1.0275,0.63124,1.0299,0.81489
"32012","32012",1.2886,0.86467,1.0274,1.3627,1.333,1.3766,1.2911,1.1161,1.1677,1.1163,0.95824,1.2413,0.95391,0.9483,0.88015,1.1653,0.8958,1.2427,0.91491,0.96142,1.196,1.2706,1.1085,0.88936,1.0859,0.97017,0.86122,1.0715,0.84354,1.0416,1.1508,0.87377,1.067,0.94775,0.75372,0.88486,0.80054,0.72197,0.93654,1.0537,0.9857,0.81102,1.1065,1.1921,0.88328,0.78738,0.97516,0.77722,0.86861,0.89832,1.2438,1.0718,0.91985,1.1717,1.1422,1.1553,1.0723,0.85794,0.8394,0.83825,0.79013,0.67176,0.73545,0.86967,0.94013,1.0692,1.021,0.69936,0.91528,0.87643,0.90712,0.94073,0.97029,0.82486,1.0108,0.98985,0.91513,0.86822,0.69921,0.79302,0.69058,1.0258,0.9867,0.88944,1.0253,0.84147,1.0609,0.89555,0.97575,0.81801,0.94978,1.0412,0.94785,0.9955,0.68602,1.009,1.1247,0.79776,0.9883,1.0566,1.0915,0.89412,0.90306,0.94004,0.94888,0.84826,0.88112,0.82078,0.98543,0.82692,0.73305,0.88718,0.78677,0.68576,0.73155,1.1407,0.80119,0.90367,0.97093,0.83236,0.95836,0.79372,1.014,1.0074,1.1419,0.90185,1.0291,0.95699,0.92225,1.1281,0.95314,1.1192,1.1686,0.99727,0.96441,1.132,1.1604,1.2659,0.99797,1.0685,0.96982,0.93729,1.0829,0.7911,0.90382,1.0869,1.1019,1.1188,0.94052,1.0167,0.88028,0.84918,1.14,1.1565,1.0227,1.193,1.0701,1.0617,1.0815,1.0828,0.80358,0.8224,1.1815,0.95332,0.89454,0.87811,0.86202,0.8709,0.66587,0.98952,1.0748,0.76393,0.91598,0.9001,1.215,1.0588,1.0009,0.85038,0.68223,0.69391
"32013","32013",1.2029,1.1645,1.2008,1.2107,1.2483,1.2575,1.0756,1.2212,1.2736,1.1496,1.1146,1.1773,1.1838,1.0197,1.2094,1.0627,1.1763,1.1594,1.0777,1.1003,0.93873,0.99525,1.1771,1.0358,0.8398,1.1121,1.1142,1.0257,1.1195,1.204,1.0817,0.81891,1.1025,1.1299,1.1463,1.2328,1.0764,0.99345,1.2079,1.0229,1.0922,1.1875,1.2041,1.097,1.1381,1.187,1.205,1.2265,1.1938,1.2623,1.2771,1.221,1.1454,1.0386,1.2479,1.1359,0.95738,0.9186,1.0627,1.0188,1.131,1.1381,1.1557,1.134,1.1594,1.0873,1.1292,1.0681,1.1567,0.981,1.0892,1.2216,1.1461,1.1863,1.2132,1.2356,1.1237,1.1428,1.1598,1.1204,1.1971,1.2336,1.1388,1.1235,1.154,1.1104,1.106,1.0395,1.1265,0.96878,1.0511,1.0233,0.8761,0.88816,1.0904,1.1689,1.2205,1.0846,1.0149,1.0348,1.1215,0.9205,0.67201,1.0247,1.1259,1.0784,0.86656,0.99572,1.0426,0.91594,1.0593,0.83571,1.1077,1.0768,0.89161,1.1773,1.0609,0.73819,1.0632,1.0151,1.0768,0.77124,0.83835,1.1328,1.2113,0.92866,0.84124,0.99481,1.171,1.1634,0.74251,1.0518,1.2668,1.0847,0.98093,1.1956,1.1401,1.1667,1.2115,1.2033,1.0087,1.1918,1.0875,1.1616,1.2729,1.1584,1.003,1.0625,1.1769,1.2786,1.2122,1.0741,0.85223,1.1247,0.96674,1.097,1.2864,1.1663,1.1184,0.81503,1.2641,1.0365,1.087,0.96556,0.7102,0.87833,0.8846,1.1113,0.99797,1.1037,1.1432,0.76393,0.78876,1.0332,1.2054,0.96629,1.2453,0.76314,1.1052,0.97703
"32014","32014",1.0971,0.94208,1.0108,1.0651,1.0384,1.0902,1.0254,1.0747,1.1353,0.96869,0.90485,0.91107,0.94429,0.96463,1.2133,1.0836,1.2059,1.0885,0.97562,1.006,1.0619,1.1129,1.0028,0.66054,1.0498,0.97722,1.123,1.0946,1.1566,1.073,1.0288,0.80562,0.9711,1.0368,1.1297,1.0201,1.0944,1.1035,1.1428,0.981,0.9978,1.1411,1.039,1.09,1.2301,1.1965,1.2508,1.0836,0.95703,1.2232,1.084,1.1311,0.97572,0.88482,1.1565,1.0303,0.88329,0.77419,0.86433,0.83673,0.67985,1.1018,0.97855,1.1464,0.94917,0.85756,0.92226,1.1691,1.1357,1.022,1.0806,1.1489,1.086,1.0333,1.0802,1.1052,1.0778,1.0739,0.95459,0.82661,1.1138,1.0485,1.2036,1.2681,1.109,1.1501,1.1985,0.95218,0.96148,0.86096,0.84635,0.99408,0.576,0.96051,0.98806,1.0788,1.2316,1.0205,1.0252,0.92211,0.79221,0.68372,0.91195,0.64252,0.92963,0.93019,0.75873,1.0951,0.91658,0.7694,0.9433,0.99685,0.81021,0.92764,0.92314,1.109,1.0417,0.76631,0.66199,0.92792,0.80897,0.82067,0.99886,0.91461,1.109,0.61304,0.69082,0.67115,0.99428,1.0949,0.87785,0.99893,1.2229,1.0136,0.70482,1.1623,1.0952,1.1628,0.99151,0.98443,1.0303,1.2318,1.1622,1.0848,1.1857,0.9985,1.0684,1.1585,1.1754,1.1427,1.1917,1.056,0.82659,0.89241,0.7458,1.0595,1.0815,1.1077,0.97218,0.81289,1.1405,1.055,0.79596,0.58303,0.73028,0.56985,0.98935,0.97299,0.64105,0.83765,1.0272,0.76393,0.64123,0.62994,1.0412,1.0026,1.0583,0.67326,0.99016,0.95355
"32015","32015",0.93482,0.92587,0.91043,0.9241,0.99858,1.0402,0.94223,1.0058,1.0391,1.0273,0.98881,0.8455,0.98875,0.85569,1.2256,0.932,1.0992,0.92203,0.80178,0.90472,0.87089,1.0387,0.93017,0.61538,0.96475,0.98356,1.178,0.83282,1.2049,1.1246,1.1332,0.83778,0.98482,1.0009,0.96101,0.97838,0.8525,0.9899,1.0303,0.93713,0.91229,1.1398,0.94929,1.0288,1.198,1.06,1.1797,1.1243,1.0687,1.0906,1.0208,1.0113,0.92039,1.0208,0.96914,0.96126,0.79018,0.48149,0.68239,0.95628,0.87925,0.94567,1.0867,1.0847,1.0587,1.0305,1.0927,0.99487,1.1273,1.0994,1.0216,1.0908,1.0392,1.0262,1.0712,0.96986,1.1741,1.0361,0.92524,0.96244,1.0836,1.0803,1.1282,1.1145,1.0493,1.1046,1.0204,1.1527,1.1279,1.0716,0.91482,0.98229,0.7289,0.78892,0.98309,0.97881,1.1051,0.9858,0.95126,0.91096,0.88735,0.60801,0.58572,0.65603,0.77658,0.68019,0.46839,0.92855,0.82925,0.52835,0.93559,0.6287,0.76911,0.89669,0.79634,1.0101,0.98627,0.75003,0.93001,0.91088,0.73948,0.74281,0.81289,0.68252,0.87125,0.75179,0.90945,0.73799,0.75954,1.0086,0.66315,0.8815,1.2009,0.82028,0.87198,0.88577,1.1491,1.0633,0.76828,0.99777,0.95016,1.2131,0.97887,1.121,1.1809,1.0231,1.1281,1.1028,1.108,1.0972,1.1443,0.99838,0.62709,0.60646,0.90479,0.97724,0.97037,0.90671,0.91627,0.80417,1.0783,1.0667,0.782,0.38536,0.62997,0.62805,0.67416,0.78947,0.94143,1.1051,1.0799,0.76393,0.59048,0.57268,0.78343,0.83184,1.0415,0.55873,0.83734,0.71209
"32016","32016",1.0775,0.97872,1.0079,1.1109,0.96596,1.0325,0.92748,1.0362,1.0788,1.0303,0.873,1.01,0.87272,1.1548,1.1618,1.0169,1.066,1.0673,0.83093,1.0701,1.1162,1.0494,1.0427,0.88151,1.0863,0.96695,1.065,0.88433,1.2409,1.1404,1.0974,1.0688,1.0783,1.1392,1.0716,1.0939,0.99545,0.98212,1.0765,0.88885,0.85606,1.0596,0.90079,0.97878,1.202,1.2172,1.1443,0.98622,1.0373,1.0028,1.1504,0.9795,1.0138,1.0708,0.89904,1.0333,1.0166,0.97473,1.0721,0.93784,0.83031,0.99282,0.96022,0.86093,1.0047,1.0009,1.1309,1.0537,1.0245,1.0469,1.0116,1.0425,1.0129,1.0178,0.92217,0.95683,1.1112,1.0242,0.91092,0.73308,1.0547,1.1017,1.1255,1.2086,1.1697,1.1174,1.0367,1.0153,1.0225,1.1671,1.0288,1.1322,0.94712,0.96258,0.96648,0.94784,1.0519,1.0521,1.0303,0.92716,0.89839,0.81855,0.7946,0.8614,0.93928,0.89056,0.84239,0.79691,0.82452,0.86841,0.80791,0.93288,0.88292,0.75527,0.75436,0.99074,0.93735,0.94617,0.93719,0.88125,0.92882,0.9271,0.94674,0.9165,1.0511,1.0092,0.98526,0.91848,0.81449,1.0048,0.89178,1.1116,1.043,0.9625,0.82896,1.0257,1.0445,0.99715,0.87409,1.0524,1.0711,1.1822,1.0661,1.029,1.0673,0.98648,0.8999,1.0966,1.1205,1.1004,1.1304,1.0764,0.86205,0.79448,0.83201,1.1161,1.0731,1.044,1.057,0.7115,1.0166,0.99153,0.99452,0.79916,0.72228,0.97093,0.87423,0.78,0.84051,0.96755,1.122,0.83998,0.84203,0.83032,1.0287,0.82457,1.0461,0.79742,0.946,1.0047
"32017","32017",1.3287,1.0045,1.0508,1.3944,1.2605,1.286,1.1806,1.3162,1.3531,1.041,1.0135,1.0882,1.0231,1.0089,1.0268,1.2036,1.1611,1.2697,1.076,1.1,1.1207,1.0765,1.209,1.0783,1.079,1.1173,0.99655,1.1522,0.90665,1.0914,1.1909,0.99013,1.0823,1.0103,0.91825,1.0139,1.0738,1.0396,1.1374,1.2473,1.1711,1.1182,1.2373,1.1071,1.0376,0.86103,1.2153,0.98312,0.93585,0.97805,1.3477,1.3624,1.2154,1.1329,1.2309,1.1471,0.93889,0.82003,0.88826,0.95081,0.88878,0.82033,0.97584,0.85842,0.92303,1.1121,1.0308,1.008,1.0336,1.0228,1.0313,0.92077,1.0206,1.0103,1.0234,1.0653,0.9537,1.0504,1.029,1.1339,0.94009,1.0374,0.95258,0.98261,0.98573,0.9789,1.0791,0.93759,0.8273,0.76393,1.0839,1.1627,1.0125,1.1093,0.83333,1.2097,1.0772,1.0438,1.0649,1.27,1.1682,1.0944,1.1233,1.0934,1.1584,1.1603,1.1152,0.91396,0.9743,0.85231,1.0746,1.0389,1.093,1.0383,1.1187,1.2636,1.0231,0.97565,0.98364,1.1037,1.0507,0.91647,1.0391,1.1238,1.2959,0.92165,1.176,0.97783,1.1762,1.289,0.87849,1.1464,1.2798,1.1664,1.1148,1.2246,1.2271,1.2416,1.2238,1.2251,1.211,1.0746,1.1237,1.0531,1.0265,1.2259,1.2434,1.2787,1.056,1.0569,0.97633,0.95736,1.1389,1.1485,1.1821,1.1203,1.1752,1.1053,1.0611,1.2007,0.99637,0.99868,1.226,1.0827,0.99402,0.87696,1.0938,1.1361,0.83965,0.91181,1.0494,0.76393,0.99644,1.0683,1.2361,1.1795,1.2305,1.1785,0.82072,0.81169
